,fips,asian,blackp,hispanic,indian,island,multi,other,pop,whitep,income2018,error2018
717,18041,0.0033895044692507314,0.01331523664373687,0.00927087366643325,0.0014173497549120567,0.0,0.009776990567203526,0.003034683033323722,24277.0,0.9633630184948716,45613.28571428572,6409.142857142857
718,18043,0.009422765426801469,0.05186182252138701,0.02650921183190753,0.002082557858885999,0.00017702271447343724,0.020630802649574943,0.011616763656842501,74578.0,0.8918872992035185,60668.05,8174.45
719,18045,0.0021534222737819024,0.001769431554524362,0.021612529002320188,0.0032792343387471,0.0,0.010056264501160093,0.008517517401392113,17240.0,0.9628660092807425,49956.4,7862.6
720,18047,0.0025458916273227356,0.0015085112834062459,0.008994282496643132,0.00161116645731364,0.0,0.007755706674752025,0.0034570970676138088,23087.0,0.9790315328973017,56550.8,8871.2
721,18049,0.0046291034747552315,0.007306680744864658,0.042361345747744285,0.004528604338644653,0.0003819351123056249,0.01092061816087541,0.02198968132079094,20836.0,0.9328390286043385,50817.333333333336,8828.166666666666
722,18051,0.004621705518908754,0.01797895710831866,0.013049876130495778,0.0018881592693191654,0.0,0.015748918007342624,0.004628152702743037,33503.0,0.9480211025878279,53874.71428571428,6567.428571428572
723,18053,0.0058722541785015915,0.06983805540885799,0.035907280798161606,0.0033577025734716896,0.00010732076333480824,0.02425562010248212,0.014242274589286478,70061.0,0.8653707768944205,43960.4375,6404.5
724,18055,0.0029397557666214383,0.001463410221619177,0.00993152419719584,0.002723202170963365,0.0,0.008846102819237147,0.0027012211668928088,33165.0,0.9751411729232625,48473.11111111111,7778.111111111111
725,18057,0.04785503461789205,0.03497918555991391,0.03430809377606358,0.0019644060327276562,0.0002457779283167437,0.01788824302816415,0.011915529429760824,274569.0,0.8642122890785194,96970.41025641025,10684.76923076923
726,18059,0.007864275306419819,0.020788548898602894,0.017327776349247162,0.0021761378246335813,0.0002769920859404017,0.01251681380531985,0.0044356732664781,70002.0,0.9406948801462816,70931.0,8419.5
727,18061,0.003786505436439386,0.004382456051214307,0.014737272634894827,0.0020861447007417947,0.0,0.009856493242556651,0.005099151508992989,39364.0,0.9650326694441622,58093.0,9332.0
728,18063,0.02080026538694241,0.048647585391342604,0.03008518508332875,0.0018974272592266654,0.00035773609812441565,0.01611679775589902,0.01056399537979209,145448.0,0.8845040495572302,75774.23809523809,9620.857142857143
729,18065,0.0029946221341636005,0.021616210424164006,0.014090999150863287,0.0015866119445230682,3.8190934454732924e-05,0.012090675670211475,0.0042833488334479,49462.0,0.9489799037645061,46621.61538461538,6603.692307692308
